7. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=NewPersistenceUnit, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match : Logger=org.hibernate.jpa.HibernatePersistenceProvider
10. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Found no matching persistence units : Logger=org.hibernate.jpa.HibernatePersistenceProvider
7. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=projet_06, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [projet_06] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider] : Logger=org.hibernate.jpa.boot.spi.ProviderChecker
10. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: projet_06
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/OpenClassRooms/ocr_projet06/model/target/model-dev.jar
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		fr.ocr.prj06.stubs.dbCompteUtilisateurEntity
		fr.ocr.prj06.stubs.dbLongueurEntity
		fr.ocr.prj06.stubs.dbSecteurEntity
		fr.ocr.prj06.stubs.dbSpotEntity
		fr.ocr.prj06.stubs.dbTopoEntity
		fr.ocr.prj06.stubs.dbUtilisateurEntity
		fr.ocr.prj06.stubs.dbVoieEntity]
	Mapping files names []
	Properties [
		hibernate.connection.username: projet06
		hibernate.connection.password: projet06
		hibernate.show_sql: true
		hibernate.connection.url: jdbc:mysql://localhost:3306/ocr_projet06?serverTimezone=UTC
		hibernate.archive.autodetection: class
		hibernate.connection.driver_class: com.mysql.cj.jdbc.Driver
		hibernate.hbm2ddl.auto: validate
		hibernate.format_sql: true] : Logger=org.hibernate.jpa.internal.util.LogHelper
11. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
12. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
13. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
14. 06/08 - 17:58:04.059 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {[WORKING]} : Logger=org.hibernate.Version
15. 06/08 - 17:58:04.059 [main] DEBUG org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found : Logger=org.hibernate.cfg.Environment
16. 06/08 - 17:58:04.159 [main] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService] : Logger=org.hibernate.service.spi.ServiceBinding
17. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
18. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
19. 06/08 - 17:58:04.190 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final} : Logger=org.hibernate.annotations.common.Version
396. 06/08 - 18:03:12.522 [main] DEBUG org.hibernate.secure.spi.JaccIntegrator - Skipping JACC integration as it was not enabled : Logger=org.hibernate.secure.spi.JaccIntegrator
397. 06/08 - 18:03:12.522 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiated session factory : Logger=org.hibernate.internal.SessionFactoryImpl
398. 06/08 - 18:03:12.522 [main] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@708f238f] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@676f70dc] : Logger=org.hibernate.type.spi.TypeConfiguration$Scope
399. 06/08 - 18:03:12.553 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbUtilisateurEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
400. 06/08 - 18:03:12.553 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbUtilisateurEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
401. 06/08 - 18:03:12.553 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbUtilisateurEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
402. 06/08 - 18:03:12.553 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbUtilisateurEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
403. 06/08 - 18:03:12.678 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbVoieEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
404. 06/08 - 18:03:12.678 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbVoieEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
405. 06/08 - 18:03:12.678 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbVoieEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
406. 06/08 - 18:03:12.678 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbVoieEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
407. 06/08 - 18:03:12.694 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbLongueurEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
408. 06/08 - 18:03:12.694 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbLongueurEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
409. 06/08 - 18:03:12.694 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbLongueurEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
410. 06/08 - 18:03:12.694 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbLongueurEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
411. 06/08 - 18:03:12.709 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbTopoEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
412. 06/08 - 18:03:12.709 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbTopoEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
413. 06/08 - 18:03:12.709 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbTopoEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
414. 06/08 - 18:03:12.709 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbTopoEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
415. 06/08 - 18:03:12.725 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbCompteUtilisateurEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
416. 06/08 - 18:03:12.725 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbCompteUtilisateurEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
417. 06/08 - 18:03:12.725 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbCompteUtilisateurEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
418. 06/08 - 18:03:12.725 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbCompteUtilisateurEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
419. 06/08 - 18:03:12.725 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbSecteurEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
420. 06/08 - 18:03:12.725 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbSecteurEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
421. 06/08 - 18:03:12.725 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbSecteurEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
422. 06/08 - 18:03:12.725 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbSecteurEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
423. 06/08 - 18:03:12.741 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbSpotEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
424. 06/08 - 18:03:12.741 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbSpotEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
425. 06/08 - 18:03:12.741 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbSpotEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
426. 06/08 - 18:03:12.741 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbSpotEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
427. 06/08 - 18:03:12.756 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: fr.ocr.prj06.stubs.dbUtilisateurEntity : Logger=org.hibernate.persister.entity.AbstractEntityPersister
428. 06/08 - 18:03:12.756 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select id_utilsateur from utilisateur where id_utilsateur =? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
429. 06/08 - 18:03:12.756 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Snapshot select: select dbutilisat_.id_utilsateur, dbutilisat_.fk_compte_utilisateur_id as fk_compt4_5_, dbutilisat_.email as email2_5_, dbutilisat_.nom as nom3_5_ from utilisateur dbutilisat_ where dbutilisat_.id_utilsateur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
430. 06/08 - 18:03:12.756 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into utilisateur (fk_compte_utilisateur_id, email, nom, id_utilsateur) values (?, ?, ?, ?) : Logger=org.hibernate.persister.entity.AbstractEntityPersister
431. 06/08 - 18:03:12.756 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update utilisateur set fk_compte_utilisateur_id=?, email=?, nom=? where id_utilsateur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
432. 06/08 - 18:03:12.756 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from utilisateur where id_utilsateur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
433. 06/08 - 18:03:12.756 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7a4ea134] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
434. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
435. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1a2d9177] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
436. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.droits : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
437. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.login : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
438. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.mdp : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
439. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : email : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
440. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
441. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
442. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
443. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbUtilisateurEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbUtilisateurEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbUtilisateurEntity)
          - EntityAttributeFetchImpl(entity=fr.ocr.prj06.stubs.dbCompteUtilisateurEntity, querySpaceUid=<gen:1>, path=fr.ocr.prj06.stubs.dbUtilisateurEntity.compteUtilisateurByFkCompteUtilisateurId)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbUtilisateurEntity)
          - SQL table alias mapping - dbutilisat0_
          - alias suffix - 0_
          - suffixed key columns - {id_utils1_5_0_}
          - JOIN (JoinDefinedByMetadata(compteUtilisateurByFkCompteUtilisateurId)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=fr.ocr.prj06.stubs.dbCompteUtilisateurEntity)
                - SQL table alias mapping - dbcompteut1_
                - alias suffix - 1_
                - suffixed key columns - {id_compt1_0_1_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
444. 06/08 - 18:03:12.772 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbUtilisateurEntity [NONE]: select dbutilisat0_.id_utilsateur as id_utils1_5_0_, dbutilisat0_.fk_compte_utilisateur_id as fk_compt4_5_0_, dbutilisat0_.email as email2_5_0_, dbutilisat0_.nom as nom3_5_0_, dbcompteut1_.id_compte as id_compt1_0_1_, dbcompteut1_.droits as droits2_0_1_, dbcompteut1_.login as login3_0_1_, dbcompteut1_.mdp as mdp4_0_1_ from utilisateur dbutilisat0_ inner join compte_utilisateur dbcompteut1_ on dbutilisat0_.fk_compte_utilisateur_id=dbcompteut1_.id_compte where dbutilisat0_.id_utilsateur=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
445. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7508912e] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
446. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
447. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4f86cd50] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
448. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.droits : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
449. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.login : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
450. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.mdp : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
451. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : email : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
452. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
453. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
454. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
455. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbUtilisateurEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbUtilisateurEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbUtilisateurEntity)
          - EntityAttributeFetchImpl(entity=fr.ocr.prj06.stubs.dbCompteUtilisateurEntity, querySpaceUid=<gen:1>, path=fr.ocr.prj06.stubs.dbUtilisateurEntity.compteUtilisateurByFkCompteUtilisateurId)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbUtilisateurEntity)
          - SQL table alias mapping - dbutilisat0_
          - alias suffix - 0_
          - suffixed key columns - {id_utils1_5_0_}
          - JOIN (JoinDefinedByMetadata(compteUtilisateurByFkCompteUtilisateurId)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=fr.ocr.prj06.stubs.dbCompteUtilisateurEntity)
                - SQL table alias mapping - dbcompteut1_
                - alias suffix - 1_
                - suffixed key columns - {id_compt1_0_1_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
456. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbUtilisateurEntity [READ]: select dbutilisat0_.id_utilsateur as id_utils1_5_0_, dbutilisat0_.fk_compte_utilisateur_id as fk_compt4_5_0_, dbutilisat0_.email as email2_5_0_, dbutilisat0_.nom as nom3_5_0_, dbcompteut1_.id_compte as id_compt1_0_1_, dbcompteut1_.droits as droits2_0_1_, dbcompteut1_.login as login3_0_1_, dbcompteut1_.mdp as mdp4_0_1_ from utilisateur dbutilisat0_ inner join compte_utilisateur dbcompteut1_ on dbutilisat0_.fk_compte_utilisateur_id=dbcompteut1_.id_compte where dbutilisat0_.id_utilsateur=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
457. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_MERGE on entity fr.ocr.prj06.stubs.dbUtilisateurEntity: select dbutilisat0_.id_utilsateur as id_utils1_5_0_, dbutilisat0_.fk_compte_utilisateur_id as fk_compt4_5_0_, dbutilisat0_.email as email2_5_0_, dbutilisat0_.nom as nom3_5_0_ from utilisateur dbutilisat0_ where dbutilisat0_.id_utilsateur=? : Logger=org.hibernate.loader.Loader
458. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_REFRESH on entity fr.ocr.prj06.stubs.dbUtilisateurEntity: select dbutilisat0_.id_utilsateur as id_utils1_5_0_, dbutilisat0_.fk_compte_utilisateur_id as fk_compt4_5_0_, dbutilisat0_.email as email2_5_0_, dbutilisat0_.nom as nom3_5_0_ from utilisateur dbutilisat0_ where dbutilisat0_.id_utilsateur=? : Logger=org.hibernate.loader.Loader
459. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: fr.ocr.prj06.stubs.dbVoieEntity : Logger=org.hibernate.persister.entity.AbstractEntityPersister
460. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idvoie from voie where idvoie =? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
461. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Snapshot select: select dbvoieenti_.idvoie, dbvoieenti_.nom as nom2_6_, dbvoieenti_.secteur_idsecteur as secteur_3_6_ from voie dbvoieenti_ where dbvoieenti_.idvoie=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
462. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into voie (nom, secteur_idsecteur, idvoie) values (?, ?, ?) : Logger=org.hibernate.persister.entity.AbstractEntityPersister
463. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update voie set nom=?, secteur_idsecteur=? where idvoie=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
464. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from voie where idvoie=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
465. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7e1f88e2] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
466. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
467. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : secteurBySecteurIdsecteur : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
468. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4d248692] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
469. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : secteurBySecteurIdsecteur.nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
470. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
471. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
472. 06/08 - 18:03:12.788 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbVoieEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbVoieEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbVoieEntity)
